117.6893  -8.22  10.0  2.67
118.0504  -8.56  125.0  2.62
117.0958  -9.43  31.0  2.66
117.7801  -8.36  42.4  2.7
118.4167  -8.74  106.6  2.23
118.2115  -10.89  10.0  3.3
117.7091  -8.3  11.2  2.88
118.41  -9.37  30.4  2.38
116.1034  -8.54  14.1  2.23
117.6112  -9.06  126.8  3.04
119.1434  -8.57  102.7  2.16
117.7925  -8.15  10.0  2.66
119.2268  -8.12  10.2  2.63
115.8548  -8.43  12.6  2.91
116.3733  -9.49  40.1  3.02
117.7451  -8.25  26.7  2.53
117.3757  -7.97  21.5  2.49
117.7322  -8.24  18.6  2.25
117.7614  -8.24  21.0  2.13
117.8095  -8.15  10.0  2.67
117.4972  -8.48  12.9  2.52
117.9807  -8.95  42.4  2.05
117.636  -8.1  10.0  2.21
116.7831  -9.65  185.4  2.64
118.838  -8.54  140.2  2.4
117.78  -8.16  13.5  2.31
117.9703  -8.71  11.8  2.46
118.7803  -9.73  27.7  2.63
117.1157  -9.23  13.1  2.43
115.01  -8.7  130.6  2.67
118.7113  -8.68  10.0  1.75
117.6967  -8.22  13.1  2.28
116.4947  -9.37  15.2  2.48
117.7953  -8.12  14.3  2.31
115.5115  -9.4  27.6  2.92
117.6587  -7.89  15.3  2.64
118.4113  -8.37  173.2  2.66
118.7707  -8.08  28.8  2.65
118.883  -8.46  22.8  2.54
117.3728  -7.84  12.6  2.88
119.0869  -8.66  11.8  2.6
118.9804  -8.07  22.4  2.63
117.0896  -9.17  13.1  2.79
118.5704  -8.95  103.7  2.09
116.3601  -8.59  104.4  2.0
116.5883  -8.28  10.3  2.2
119.021  -7.88  34.5  2.67
117.8994  -8.25  25.3  2.35
117.806  -8.54  27.3  2.21
117.7394  -8.28  35.2  2.42
117.7475  -8.25  24.5  2.8
118.0558  -9.49  44.2  2.78
118.3998  -8.58  118.3  4.44
116.8735  -8.93  11.0  2.53
117.6578  -8.15  11.6  2.51
116.3342  -8.77  11.1  2.54
117.8131  -8.25  17.9  2.24
117.7069  -8.22  24.3  2.38
117.584  -8.0  11.0  3.12
117.7108  -8.21  15.5  3.0
118.8186  -8.41  107.4  2.54
116.792  -8.94  12.4  2.57
115.9764  -8.52  12.5  2.2
114.7897  -8.22  10.0  2.58
117.8567  -8.21  30.2  2.79
115.6538  -8.97  72.1  2.47
117.4213  -7.99  29.7  2.63
117.7139  -8.21  11.6  2.45
118.2236  -8.55  161.1  2.19
117.8  -8.11  15.4  2.35
117.7615  -8.27  38.7  2.35
117.6892  -8.23  24.7  2.32
117.8065  -8.16  30.8  2.13
117.6672  -8.4  97.1  2.34
117.1967  -7.87  12.6  2.71
117.1189  -9.11  14.9  2.54
117.7693  -8.1  25.4  2.4
117.5766  -7.75  10.0  3.99
117.7119  -8.22  24.5  2.49
117.714  -8.22  27.1  2.19
115.141  -8.28  26.0  2.44
117.8088  -8.15  22.3  2.57
117.8409  -8.2  37.3  2.42
118.0082  -9.37  30.1  2.04
117.8278  -8.22  33.3  2.25
118.3457  -8.81  10.0  1.57
117.8436  -8.15  11.6  2.92
116.5847  -9.41  34.7  2.5
117.8931  -7.97  85.0  3.0
117.8115  -8.17  17.0  2.34
117.6391  -9.01  140.7  3.42
117.7161  -8.2  16.5  2.06
117.4329  -7.86  21.5  2.49
116.8892  -8.93  10.0  2.23
118.7787  -10.07  11.1  2.62
117.675  -8.2  14.2  2.03
118.0309  -9.03  17.9  1.81
115.1621  -9.43  35.3  2.62
117.1132  -8.93  10.0  1.92
117.8572  -8.18  10.0  2.05
117.757  -8.21  31.4  1.79
117.7354  -8.02  10.0  1.97
117.9071  -8.38  14.4  1.84
117.6597  -8.18  10.0  1.82
117.748  -8.06  10.0  2.02
117.689  -8.16  10.0  1.96
118.7292  -7.83  34.7  2.23
117.7566  -8.13  10.0  1.91
117.7135  -8.27  10.0  1.94
118.9588  -7.93  34.2  2.04
117.786  -8.14  10.0  1.91
118.5828  -9.06  10.0  2.09
117.4494  -8.93  10.0  3.61
