418.557428717	10	2.3
384.069863847	16	2.1
279.197853843	10	2.5
319.381614096	10	2
242.859375178	31	2.9
440.111402489	10	2.2
227.849173059	58	2.6
253.656681915	34	2.4
319.920912957	88	2.6
383.891993521	24	2.3
465.120950528	50	2.6
300.229896661	10	2.6
416.926440324	25	2.5
238.326694455	29	2.4
223.375308199	28	2.8
305.33676323	10	1.8
389.813863399	32	2.4
388.940719025	26	2.2
381.057605709	10	1.9
396.841151587	10	2.1
337.600956753	99	2.8
91.305312832	10	3.2
348.732527724	109	2.2
412.583377604	13	2.4
351.353740231	114	1.7
340.43221161	103	2.2
323.518655283	2	2.1
407.355972535	22	2.1
358.6245114	12	2.1
451.649326113	13	2.5
415.562770093	10	2.2
350.245641121	112	2.3
435.990462232	31	2.5
431.962533738	31	2.2
306.444497616	18	1.3
252.116480309	34	2.6
423.254238321	10	2.3
378.636045928	28	2
332.713357208	100	1.9
242.481035288	15	2.1
435.456825044	51	2.1
367.546065343	145	4.2
374.412832737	30	1.8
383.685608478	20	2.1
279.197853843	14	2.8
160.25419355	10	2.8
358.949306619	15	2.3
349.137540607	109	2.6
443.250093576	32	2.5
310.511272338	14	2.3
319.487769031	130	1.7
361.68347248	119	1.8
389.786064847	21	2.6
381.367413108	26	2
157.840435595	12	2.9
302.589261398	8	3
422.206917236	10	2.2
361.630961378	17	1.3
95.8036039412	116	2.9
440.328559721	18	2.5
310.85698487	93	2.1
435.072294892	58	2.1
92.718265395	10	3.2
350.349970492	10	1.8
185.004910508	28	2.8
307.18397434	10	1.5
374.918593037	157	2.1
363.519529734	10	2.1
385.280702083	10	2.4
387.317678982	34	2
392.722300154	10	2.1
208.0061113	145	2.5
299.017708642	10	2.5
317.967180521	89	2.8
235.421947355	26	2.6
354.172189986	92	2.6
390.92130643	13	2.6
220.78356964	26	2.6
441.842258354	28	2.2
288.634162877	10	2.5
364.164360317	11	2.5
229.029860816	79	2.5
385.280702083	31	2
393.782083694	19	2.2
197.756169123	10	2.4
397.84907026	24	2.4
199.455580552	10	2.5
384.069863847	10	2.2
338.073489869	12	2
374.77073041	115	2.5
323.055180088	108	2.2
354.187128301	18	2
420.981073459	20	2.5
253.617490439	43	2.8
244.865068671	38	2.3
422.011933926	14	2.1
241.043746663	28	2.3
332.824653951	9	2.3
408.295688362	26	2.2
402.89608524	11	2.2
303.074734324	10	2.2
298.118121795	11	2
75.234215216	11	3.4
353.348107449	42	2.1
427.327886787	30	2.2
439.625201889	32	2.2
50.6697700838	28	3.6
231.576609917	60	2.8
365.359545448	115	1.8
306.323490724	81	1.7
240.332371163	30	2.3
391.640662737	128	2.2
438.670578044	249	2.5
366.789536022	51	1.9
389.710453248	10	2.2
322.075484114	10	2.2
303.912770699	18	1.5
411.305791102	10	2.3
340.070395688	120	1.9
346.865229025	33	2
389.532695454	27	2.2
262.795557088	38	2.2
326.185082674	181	2.5
328.898060128	12	2.3
377.033489146	115	2
323.026434021	106	2.2
283.03351024	112	2.1
266.589010396	54	2.4
352.36059521	112	1.6
389.607016899	10	2.3
397.876179642	10	2.2
